url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart
http://www.billboard.com/charts/hot-100/1975-05-17,5/17/1975,84,I'm Not In Love,10cc,I'm Not In Love10cc,1,,84,1
http://www.billboard.com/charts/hot-100/1975-05-24,5/24/1975,84,How Glad I Am,Kiki Dee,How Glad I AmKiki Dee,1,,84,1
http://www.billboard.com/charts/hot-100/1975-06-14,6/14/1975,84,I Don't Know Why,The Rolling Stones,I Don't Know WhyThe Rolling Stones,1,,84,1
http://www.billboard.com/charts/hot-100/1975-06-28,6/28/1975,84,Free Man,South Shore Commission,Free ManSouth Shore Commission,1,,84,1
http://www.billboard.com/charts/hot-100/1975-08-09,8/9/1975,84,Give It What You Got/Peace Pipe,B.T. Express,Give It What You Got/Peace PipeB.T. Express,1,,84,1
http://www.billboard.com/charts/hot-100/1975-08-30,8/30/1975,84,I Like It Like That,Loggins & Messina,I Like It Like ThatLoggins & Messina,1,,84,1
http://www.billboard.com/charts/hot-100/1975-11-22,11/22/1975,84,Drive My Car,Gary Toms Empire,Drive My CarGary Toms Empire,1,,84,1
http://www.billboard.com/charts/hot-100/1976-02-07,2/7/1976,84,Keep Holding On,The Temptations,Keep Holding OnThe Temptations,1,,84,1
http://www.billboard.com/charts/hot-100/1976-03-13,3/13/1976,84,Get Up And Boogie (That's Right),Silver Convention,Get Up And Boogie (That's Right)Silver Convention,1,,84,1
http://www.billboard.com/charts/hot-100/1976-04-03,4/3/1976,84,Movin',Brass Construction,Movin'Brass Construction,1,,84,1
http://www.billboard.com/charts/hot-100/1976-04-10,4/10/1976,84,Love In The Shadows,Neil Sedaka,Love In The ShadowsNeil Sedaka,1,,84,1
http://www.billboard.com/charts/hot-100/1976-04-24,4/24/1976,84,Lookin' Out For #1,Bachman-Turner Overdrive,Lookin' Out For #1Bachman-Turner Overdrive,1,,84,1
http://www.billboard.com/charts/hot-100/1976-06-05,6/5/1976,84,Nutbush City Limits,Bob Seger,Nutbush City LimitsBob Seger,1,,84,1
http://www.billboard.com/charts/hot-100/1976-06-12,6/12/1976,84,Everything's Coming Up Love,David Ruffin,Everything's Coming Up LoveDavid Ruffin,1,,84,1
http://www.billboard.com/charts/hot-100/1976-07-10,7/10/1976,84,Hell Cat,Bellamy Brothers,Hell CatBellamy Brothers,1,,84,1
http://www.billboard.com/charts/hot-100/1976-10-02,10/2/1976,84,Jump,Aretha Franklin,JumpAretha Franklin,1,,84,1
http://www.billboard.com/charts/hot-100/1976-10-16,10/16/1976,84,If I Only Could,The Rowans,If I Only CouldThe Rowans,1,,84,1
http://www.billboard.com/charts/hot-100/1976-12-04,12/4/1976,84,Living Next Door To Alice,Smokie,Living Next Door To AliceSmokie,1,,84,1
http://www.billboard.com/charts/hot-100/1976-12-18,12/18/1976,84,I Can't Ask For Anymore Than You,Cliff Richard,I Can't Ask For Anymore Than YouCliff Richard,1,,84,1
http://www.billboard.com/charts/hot-100/1977-01-22,1/22/1977,84,I Just Can't Say No To You,Parker McGee,I Just Can't Say No To YouParker McGee,1,,84,1
http://www.billboard.com/charts/hot-100/1977-01-29,1/29/1977,84,I've Got Love On My Mind,Natalie Cole,I've Got Love On My MindNatalie Cole,1,,84,1
http://www.billboard.com/charts/hot-100/1977-02-19,2/19/1977,84,I'm Scared,Burton Cummings,I'm ScaredBurton Cummings,1,,84,1
http://www.billboard.com/charts/hot-100/1977-02-26,2/26/1977,84,I'm Your Boogie Man,KC And The Sunshine Band,I'm Your Boogie ManKC And The Sunshine Band,1,,84,1
http://www.billboard.com/charts/hot-100/1977-04-02,4/2/1977,84,Margaritaville,Jimmy Buffett,MargaritavilleJimmy Buffett,1,,84,1
http://www.billboard.com/charts/hot-100/1977-04-23,4/23/1977,84,Gonna Fly Now,Bill Conti,Gonna Fly NowBill Conti,1,,84,1
http://www.billboard.com/charts/hot-100/1977-06-18,6/18/1977,84,Here Comes Summer,Wildfire,Here Comes SummerWildfire,1,,84,1
http://www.billboard.com/charts/hot-100/1977-07-09,7/9/1977,84,L.a. Sunshine,War,L.a. SunshineWar,1,,84,1
http://www.billboard.com/charts/hot-100/1977-07-23,7/23/1977,84,Hard Rock Cafe,Carole King,Hard Rock CafeCarole King,1,,84,1
http://www.billboard.com/charts/hot-100/1977-07-30,7/30/1977,84,I'm Dreaming,Jennifer Warnes,I'm DreamingJennifer Warnes,1,,84,1
http://www.billboard.com/charts/hot-100/1977-08-06,8/6/1977,84,Help Is On Its Way,Little River Band,Help Is On Its WayLittle River Band,1,,84,1
http://www.billboard.com/charts/hot-100/1977-08-13,8/13/1977,84,Just Remember I Love You,Firefall,Just Remember I Love YouFirefall,1,,84,1
http://www.billboard.com/charts/hot-100/1977-09-03,9/3/1977,84,Dusic,Brick,DusicBrick,1,,84,1
http://www.billboard.com/charts/hot-100/1977-10-15,10/15/1977,84,Hard Times,Boz Scaggs,Hard TimesBoz Scaggs,1,,84,1
http://www.billboard.com/charts/hot-100/1977-10-22,10/22/1977,84,"Money, Money, Money",ABBA,"Money, Money, MoneyABBA",1,,84,1
http://www.billboard.com/charts/hot-100/1977-11-19,11/19/1977,84,Mind Bender,Stillwater,Mind BenderStillwater,1,,84,1
http://www.billboard.com/charts/hot-100/1977-11-26,11/26/1977,84,Kick It Out,Heart,Kick It OutHeart,1,,84,1
http://www.billboard.com/charts/hot-100/1978-01-21,1/21/1978,84,"Let It Go, Let It Flow",Dave Mason,"Let It Go, Let It FlowDave Mason",1,,84,1
http://www.billboard.com/charts/hot-100/1978-03-11,3/11/1978,84,Kings And Queens,Aerosmith,Kings And QueensAerosmith,1,,84,1
http://www.billboard.com/charts/hot-100/1978-06-03,6/3/1978,84,I Don't Wanna Go,Joey Travolta,I Don't Wanna GoJoey Travolta,1,,84,1
http://www.billboard.com/charts/hot-100/1978-08-26,8/26/1978,84,It's A Laugh,Daryl Hall John Oates,It's A LaughDaryl Hall John Oates,1,,84,1
http://www.billboard.com/charts/hot-100/1978-10-07,10/7/1978,84,Hold The Line,Toto,Hold The LineToto,1,,84,1
http://www.billboard.com/charts/hot-100/1978-10-14,10/14/1978,84,Hot Summer Nights,Walter Egan,Hot Summer NightsWalter Egan,1,,84,1
http://www.billboard.com/charts/hot-100/1979-01-06,1/6/1979,84,Haven't Stopped Dancing Yet,Gonzalez,Haven't Stopped Dancing YetGonzalez,1,,84,1
http://www.billboard.com/charts/hot-100/1979-01-20,1/20/1979,84,Not Fade Away,Tanya Tucker,Not Fade AwayTanya Tucker,1,,84,1
http://www.billboard.com/charts/hot-100/1979-01-27,1/27/1979,84,Music Box Dancer,Frank Mills,Music Box DancerFrank Mills,1,,84,1
http://www.billboard.com/charts/hot-100/1979-02-17,2/17/1979,84,Heart Of Glass,Blondie,Heart Of GlassBlondie,1,,84,1
http://www.billboard.com/charts/hot-100/1979-04-14,4/14/1979,84,Gone Long Gone,Chicago,Gone Long GoneChicago,1,,84,1
http://www.billboard.com/charts/hot-100/1979-05-12,5/12/1979,84,Heart Of The Night,Poco,Heart Of The NightPoco,1,,84,1
http://www.billboard.com/charts/hot-100/1979-06-16,6/16/1979,84,Morning Dance,Spyro Gyra,Morning DanceSpyro Gyra,1,,84,1
http://www.billboard.com/charts/hot-100/1979-06-23,6/23/1979,84,Light My Fire/137 Disco Heaven,Amii Stewart,Light My Fire/137 Disco HeavenAmii Stewart,1,,84,1
http://www.billboard.com/charts/hot-100/1979-06-30,6/30/1979,84,Long Live Rock,The Who,Long Live RockThe Who,1,,84,1
http://www.billboard.com/charts/hot-100/1979-07-07,7/7/1979,84,Oh Well,Rockets,Oh WellRockets,1,,84,1
http://www.billboard.com/charts/hot-100/1979-09-08,9/8/1979,84,Killer Cut,Charlie,Killer CutCharlie,1,,84,1
http://www.billboard.com/charts/hot-100/1979-10-13,10/13/1979,84,It's All I Can Do,The Cars,It's All I Can DoThe Cars,1,,84,1
http://www.billboard.com/charts/hot-100/1979-12-22,12/22/1979,84,I Don't Want To Talk About It,Rod Stewart,I Don't Want To Talk About ItRod Stewart,1,,84,1
http://www.billboard.com/charts/hot-100/1980-03-15,3/15/1980,84,Love's Only Love,Engelbert,Love's Only LoveEngelbert,1,,84,1
http://www.billboard.com/charts/hot-100/1980-04-12,4/12/1980,84,Goin' On,The Beach Boys,Goin' OnThe Beach Boys,1,,84,1
http://www.billboard.com/charts/hot-100/1980-05-03,5/3/1980,84,It's Not A Wonder,Little River Band,It's Not A WonderLittle River Band,1,,84,1
http://www.billboard.com/charts/hot-100/1980-05-10,5/10/1980,84,Inside Of You,"Ray, Goodman & Brown","Inside Of YouRay, Goodman & Brown",1,,84,1
http://www.billboard.com/charts/hot-100/1980-05-17,5/17/1980,84,Is This Love,Pat Travers Band,Is This LovePat Travers Band,1,,84,1
http://www.billboard.com/charts/hot-100/1980-07-19,7/19/1980,84,How Does It Feel To Be Back,Daryl Hall John Oates,How Does It Feel To Be BackDaryl Hall John Oates,1,,84,1
http://www.billboard.com/charts/hot-100/1980-07-26,7/26/1980,84,First Time Love,Livingston Taylor,First Time LoveLivingston Taylor,1,,84,1
http://www.billboard.com/charts/hot-100/1980-08-02,8/2/1980,84,Fool For Your Loving,Whitesnake,Fool For Your LovingWhitesnake,1,,84,1
http://www.billboard.com/charts/hot-100/1980-08-23,8/23/1980,84,"Girl, Don't Let It Get You Down",The O'Jays,"Girl, Don't Let It Get You DownThe O'Jays",1,,84,1
http://www.billboard.com/charts/hot-100/1980-10-25,10/25/1980,84,Every Woman In The World,Air Supply,Every Woman In The WorldAir Supply,1,,84,1
http://www.billboard.com/charts/hot-100/1980-12-06,12/6/1980,84,Heartbreak Hotel,The Jacksons,Heartbreak HotelThe Jacksons,1,,84,1
http://www.billboard.com/charts/hot-100/1981-02-14,2/14/1981,84,How 'bout Us,Champaign,How 'bout UsChampaign,1,,84,1
http://www.billboard.com/charts/hot-100/1981-03-28,3/28/1981,84,Lover,Michael Stanley Band,LoverMichael Stanley Band,1,,84,1
http://www.billboard.com/charts/hot-100/1981-04-04,4/4/1981,84,I Don't Need You,Rupert Holmes,I Don't Need YouRupert Holmes,1,,84,1
http://www.billboard.com/charts/hot-100/1981-04-25,4/25/1981,84,I Can Take Care Of Myself,Billy & The Beaters,I Can Take Care Of MyselfBilly & The Beaters,1,,84,1
http://www.billboard.com/charts/hot-100/1981-05-30,5/30/1981,84,Give It To Me Baby,Rick James,Give It To Me BabyRick James,1,,84,1
http://www.billboard.com/charts/hot-100/1981-06-20,6/20/1981,84,Lady (You Bring Me Up),Commodores,Lady (You Bring Me Up)Commodores,1,,84,1
http://www.billboard.com/charts/hot-100/1981-06-27,6/27/1981,84,It Hurts To Be In Love,Dan Hartman,It Hurts To Be In LoveDan Hartman,1,,84,1
http://www.billboard.com/charts/hot-100/1981-07-25,7/25/1981,84,General Hospi-tale,The Afternoon Delights,General Hospi-taleThe Afternoon Delights,1,,84,1
http://www.billboard.com/charts/hot-100/1981-08-08,8/8/1981,84,Falling In Love Again,Michael Stanley Band,Falling In Love AgainMichael Stanley Band,1,,84,1
http://www.billboard.com/charts/hot-100/1981-08-15,8/15/1981,84,Just Once,Quincy Jones Featuring James Ingram,Just OnceQuincy Jones Featuring James Ingram,1,,84,1
http://www.billboard.com/charts/hot-100/1981-09-05,9/5/1981,84,Magic Man,Herb Alpert,Magic ManHerb Alpert,1,,84,1
http://www.billboard.com/charts/hot-100/1981-11-07,11/7/1981,84,Living Eyes,Bee Gees,Living EyesBee Gees,1,,84,1
http://www.billboard.com/charts/hot-100/1981-12-05,12/5/1981,84,Love Is Alright Tonite,Rick Springfield,Love Is Alright ToniteRick Springfield,1,,84,1
http://www.billboard.com/charts/hot-100/1982-02-20,2/20/1982,84,Never Give Up On A Good Thing,George Benson,Never Give Up On A Good ThingGeorge Benson,1,,84,1
http://www.billboard.com/charts/hot-100/1982-03-27,3/27/1982,84,Hollywood,Shooting Star,HollywoodShooting Star,1,,84,1
http://www.billboard.com/charts/hot-100/1982-04-24,4/24/1982,84,How Long,Rod Stewart,How LongRod Stewart,1,,84,1
http://www.billboard.com/charts/hot-100/1982-05-08,5/8/1982,84,I Know What Boys Like,The Waitresses,I Know What Boys LikeThe Waitresses,1,,84,1
http://www.billboard.com/charts/hot-100/1982-07-10,7/10/1982,84,Gloria,Laura Branigan,GloriaLaura Branigan,1,,84,1
http://www.billboard.com/charts/hot-100/1982-07-31,7/31/1982,84,Never Been In Love,Randy Meisner,Never Been In LoveRandy Meisner,1,,84,1
http://www.billboard.com/charts/hot-100/1982-08-21,8/21/1982,84,He Got You,Ronnie Milsap,He Got YouRonnie Milsap,1,,84,1
http://www.billboard.com/charts/hot-100/1982-10-02,10/2/1982,84,Everybody Wants You,Billy Squier,Everybody Wants YouBilly Squier,1,,84,1
http://www.billboard.com/charts/hot-100/1983-01-29,1/29/1983,84,Little Thing Called Love,Neil Young,Little Thing Called LoveNeil Young,1,,84,1
http://www.billboard.com/charts/hot-100/1983-03-05,3/5/1983,84,Keep It Tight,Single Bullet Theory,Keep It TightSingle Bullet Theory,1,,84,1
http://www.billboard.com/charts/hot-100/1983-04-23,4/23/1983,84,Front Page Story,Neil Diamond,Front Page StoryNeil Diamond,1,,84,1
http://www.billboard.com/charts/hot-100/1983-08-13,8/13/1983,84,How Can I Refuse,Heart,How Can I RefuseHeart,1,,84,1
http://www.billboard.com/charts/hot-100/1984-02-25,2/25/1984,84,Holding Out For A Hero,Bonnie Tyler,Holding Out For A HeroBonnie Tyler,1,,84,1
http://www.billboard.com/charts/hot-100/1984-05-05,5/5/1984,84,I Can Dream About You,Dan Hartman,I Can Dream About YouDan Hartman,1,,84,1
http://www.billboard.com/charts/hot-100/1984-05-19,5/19/1984,84,Little Bit Of Love,Dwight Twilley,Little Bit Of LoveDwight Twilley,1,,84,1
http://www.billboard.com/charts/hot-100/1984-06-30,6/30/1984,84,Now It's My Turn,Berlin,Now It's My TurnBerlin,1,,84,1
http://www.billboard.com/charts/hot-100/1985-02-16,2/16/1985,84,Let's Talk About Me,The Alan Parsons Project,Let's Talk About MeThe Alan Parsons Project,1,,84,1
http://www.billboard.com/charts/hot-100/1985-05-04,5/4/1985,84,My Toot Toot,Jean Knight,My Toot TootJean Knight,1,,84,1
http://www.billboard.com/charts/hot-100/1985-06-01,6/1/1985,84,Let Him Go,Animotion,Let Him GoAnimotion,1,,84,1
http://www.billboard.com/charts/hot-100/1985-10-19,10/19/1985,84,Hold Me,Laura Branigan,Hold MeLaura Branigan,1,,84,1
http://www.billboard.com/charts/hot-100/1986-02-08,2/8/1986,84,I Like You,Phyllis Nelson,I Like YouPhyllis Nelson,1,,84,1
http://www.billboard.com/charts/hot-100/1986-05-03,5/3/1986,84,I Must Be Dreaming,Giuffria,I Must Be DreamingGiuffria,1,,84,1
http://www.billboard.com/charts/hot-100/1986-08-23,8/23/1986,84,Give Me The Reason,Luther Vandross,Give Me The ReasonLuther Vandross,1,,84,1
http://www.billboard.com/charts/hot-100/1986-11-01,11/1/1986,84,Goldmine,The Pointer Sisters,GoldmineThe Pointer Sisters,1,,84,1
http://www.billboard.com/charts/hot-100/1987-02-07,2/7/1987,84,My Baby,Pretenders,My BabyPretenders,1,,84,1
http://www.billboard.com/charts/hot-100/1987-03-21,3/21/1987,84,If She Would Have Been Faithful. . .,Chicago,If She Would Have Been Faithful. . .Chicago,1,,84,1
http://www.billboard.com/charts/hot-100/1987-04-25,4/25/1987,84,Jammin' Me,Tom Petty And The Heartbreakers,Jammin' MeTom Petty And The Heartbreakers,1,,84,1
http://www.billboard.com/charts/hot-100/1987-06-27,6/27/1987,84,La Bamba,Los Lobos,La BambaLos Lobos,1,,84,1
http://www.billboard.com/charts/hot-100/1987-08-29,8/29/1987,84,I Think We're Alone Now,Tiffany,I Think We're Alone NowTiffany,1,,84,1
http://www.billboard.com/charts/hot-100/1987-10-03,10/3/1987,84,Dude (Looks Like A Lady),Aerosmith,Dude (Looks Like A Lady)Aerosmith,1,,84,1
http://www.billboard.com/charts/hot-100/1987-12-05,12/5/1987,84,In God's Country,U2,In God's CountryU2,1,,84,1
http://www.billboard.com/charts/hot-100/1988-01-23,1/23/1988,84,I Heard It Through The Grapevine,The California Raisins,I Heard It Through The GrapevineThe California Raisins,1,,84,1
http://www.billboard.com/charts/hot-100/1988-10-15,10/15/1988,84,Jealous Guy,John Lennon & The Plastic Ono Band,Jealous GuyJohn Lennon & The Plastic Ono Band,1,,84,1
http://www.billboard.com/charts/hot-100/1989-03-25,3/25/1989,84,Every Little Step,Bobby Brown,Every Little StepBobby Brown,1,,84,1
http://www.billboard.com/charts/hot-100/1989-05-27,5/27/1989,84,Fire Woman,The Cult,Fire WomanThe Cult,1,,84,1
http://www.billboard.com/charts/hot-100/1989-08-12,8/12/1989,84,It's No Crime,Babyface,It's No CrimeBabyface,1,,84,1
http://www.billboard.com/charts/hot-100/1989-09-02,9/2/1989,84,Love Shack,The B-52s,Love ShackThe B-52s,1,,84,1
http://www.billboard.com/charts/hot-100/1990-09-08,9/8/1990,84,More Than Words Can Say,Alias,More Than Words Can SayAlias,1,,84,1
http://www.billboard.com/charts/hot-100/1990-10-13,10/13/1990,84,Miles Away,Winger,Miles AwayWinger,1,,84,1
http://www.billboard.com/charts/hot-100/1990-11-10,11/10/1990,84,Love Is A Killer,Vixen,Love Is A KillerVixen,1,,84,1
http://www.billboard.com/charts/hot-100/1990-12-08,12/8/1990,84,Just A Little Bit Longer,Maxi Priest,Just A Little Bit LongerMaxi Priest,1,,84,1
http://www.billboard.com/charts/hot-100/1991-01-19,1/19/1991,84,Hold You Tight,Tara Kemp,Hold You TightTara Kemp,1,,84,1
http://www.billboard.com/charts/hot-100/1991-02-09,2/9/1991,84,Easy Come Easy Go,Winger,Easy Come Easy GoWinger,1,,84,1
http://www.billboard.com/charts/hot-100/1991-07-06,7/6/1991,84,Just Like You,Robbie Nevil,Just Like YouRobbie Nevil,1,,84,1
http://www.billboard.com/charts/hot-100/1991-08-10,8/10/1991,84,Low Rider (On The Boulevard),Latin Alliance Featuring War,Low Rider (On The Boulevard)Latin Alliance Featuring War,1,,84,1
http://www.billboard.com/charts/hot-100/1992-11-07,11/7/1992,84,Faithful,Go West,FaithfulGo West,1,,84,1
http://www.billboard.com/charts/hot-100/1993-01-30,1/30/1993,84,Hip Hop Hooray,Naughty By Nature,Hip Hop HoorayNaughty By Nature,1,,84,1
http://www.billboard.com/charts/hot-100/1993-09-04,9/4/1993,84,Hopelessly,Rick Astley,HopelesslyRick Astley,1,,84,1
http://www.billboard.com/charts/hot-100/1993-10-16,10/16/1993,84,Foreplay,RAab,ForeplayRAab,1,,84,1
http://www.billboard.com/charts/hot-100/1994-01-22,1/22/1994,84,I'm In Love,Lisa Keith,I'm In LoveLisa Keith,1,,84,1
http://www.billboard.com/charts/hot-100/1994-02-19,2/19/1994,84,"Family Affair (From ""Addams Family Values"")",Shabba Ranks Featuring Patra And Terri & Monica,"Family Affair (From ""Addams Family Values"")Shabba Ranks Featuring Patra And Terri & Monica",1,,84,1
http://www.billboard.com/charts/hot-100/1995-03-04,3/4/1995,84,Mr. Personality,Gillette,Mr. PersonalityGillette,1,,84,1
http://www.billboard.com/charts/hot-100/1995-12-16,12/16/1995,84,Just A Girl,No Doubt,Just A GirlNo Doubt,1,,84,1
http://www.billboard.com/charts/hot-100/1997-01-18,1/18/1997,84,Firestarter,The Prodigy,FirestarterThe Prodigy,1,,84,1
http://www.billboard.com/charts/hot-100/1997-03-22,3/22/1997,84,If Tomorrow Never Comes,Joose,If Tomorrow Never ComesJoose,1,,84,1
http://www.billboard.com/charts/hot-100/1997-10-04,10/4/1997,84,Last Night's Letter,K-Ci & JoJo,Last Night's LetterK-Ci & JoJo,1,,84,1
http://www.billboard.com/charts/hot-100/1998-03-07,3/7/1998,84,Let's Ride,Montell Jordan Feat. Master P & Silkk The Shocker,Let's RideMontell Jordan Feat. Master P & Silkk The Shocker,1,,84,1
http://www.billboard.com/charts/hot-100/1998-06-20,6/20/1998,84,Freak Out,Nutta Butta Featuring Teddy Riley And Anonymous,Freak OutNutta Butta Featuring Teddy Riley And Anonymous,1,,84,1
http://www.billboard.com/charts/hot-100/1998-10-10,10/10/1998,84,Music Sounds Better With You,Stardust,Music Sounds Better With YouStardust,1,,84,1
http://www.billboard.com/charts/hot-100/1998-12-26,12/26/1998,84,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,Heartbreak HotelWhitney Houston Feat. Faith Evans & Kelly Price,1,,84,1
http://www.billboard.com/charts/hot-100/1999-03-06,3/6/1999,84,Love Ain't Like That,Faith Hill,Love Ain't Like ThatFaith Hill,1,,84,1
http://www.billboard.com/charts/hot-100/1999-05-08,5/8/1999,84,Jigga What...,Jay-Z Featuring Big Jaz,Jigga What...Jay-Z Featuring Big Jaz,1,,84,1
http://www.billboard.com/charts/hot-100/1999-05-29,5/29/1999,84,Last Kiss,Pearl Jam,Last KissPearl Jam,1,,84,1
http://www.billboard.com/charts/hot-100/1999-11-06,11/6/1999,84,Hanginaround,Counting Crows,HanginaroundCounting Crows,1,,84,1
http://www.billboard.com/charts/hot-100/2000-01-29,1/29/2000,84,I Don't Wanna,Aaliyah,I Don't WannaAaliyah,1,,84,1
http://www.billboard.com/charts/hot-100/2000-03-18,3/18/2000,84,Mr. Too Damn Good,Gerald Levert,Mr. Too Damn GoodGerald Levert,1,,84,1
http://www.billboard.com/charts/hot-100/2000-04-29,4/29/2000,84,More,Trace Adkins,MoreTrace Adkins,1,,84,1
http://www.billboard.com/charts/hot-100/2001-03-24,3/24/2001,84,Mrs. Steven Rudy,Mark McGuinn,Mrs. Steven RudyMark McGuinn,1,,84,1
http://www.billboard.com/charts/hot-100/2002-03-16,3/16/2002,84,I Should Be Sleeping,Emerson Drive,I Should Be SleepingEmerson Drive,1,,84,1
http://www.billboard.com/charts/hot-100/2005-07-09,7/9/2005,84,Go!,Common,Go!Common,1,,84,1
http://www.billboard.com/charts/hot-100/2005-11-19,11/19/2005,84,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp","GrillzNelly Featuring Paul Wall, Ali & Gipp",1,,84,1
http://www.billboard.com/charts/hot-100/2005-12-24,12/24/2005,84,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,Fresh AzimizBow Wow Featuring J-Kwon & Jermaine Dupri,1,,84,1
http://www.billboard.com/charts/hot-100/2006-04-01,4/1/2006,84,Hips Don't Lie,Shakira Featuring Wyclef Jean,Hips Don't LieShakira Featuring Wyclef Jean,1,,84,1
http://www.billboard.com/charts/hot-100/2006-08-05,8/5/2006,84,London Bridge,Fergie,London BridgeFergie,1,,84,1
http://www.billboard.com/charts/hot-100/2006-09-16,9/16/2006,84,Hands Up,Lloyd Banks Featuring 50 Cent,Hands UpLloyd Banks Featuring 50 Cent,1,,84,1
http://www.billboard.com/charts/hot-100/2007-04-21,4/21/2007,84,Makes Me Wonder,Maroon 5,Makes Me WonderMaroon 5,1,,84,1
http://www.billboard.com/charts/hot-100/2007-04-28,4/28/2007,84,Earth Intruders,Bjork,Earth IntrudersBjork,1,,84,1
http://www.billboard.com/charts/hot-100/2007-05-12,5/12/2007,84,If I Was Your Man,Joe,If I Was Your ManJoe,1,,84,1
http://www.billboard.com/charts/hot-100/2007-11-24,11/24/2007,84,Music Is My Hot Hot Sex,CSS,Music Is My Hot Hot SexCSS,1,,84,1
http://www.billboard.com/charts/hot-100/2007-12-22,12/22/2007,84,Hero/Heroine,Boys Like Girls,Hero/HeroineBoys Like Girls,1,,84,1
http://www.billboard.com/charts/hot-100/2008-01-12,1/12/2008,84,Feedback,Janet,FeedbackJanet,1,,84,1
http://www.billboard.com/charts/hot-100/2008-01-26,1/26/2008,84,Falsetto,The-Dream,FalsettoThe-Dream,1,,84,1
http://www.billboard.com/charts/hot-100/2008-04-05,4/5/2008,84,Hollywood's Not America,Ferras,Hollywood's Not AmericaFerras,1,,84,1
http://www.billboard.com/charts/hot-100/2008-09-27,9/27/2008,84,Lovebug,Jonas Brothers,LovebugJonas Brothers,1,,84,1
http://www.billboard.com/charts/hot-100/2009-01-10,1/10/2009,84,Fly On The Wall,Miley Cyrus,Fly On The WallMiley Cyrus,1,,84,1
http://www.billboard.com/charts/hot-100/2009-03-14,3/14/2009,84,Love Is On Its Way,Jonas Brothers,Love Is On Its WayJonas Brothers,1,,84,1
http://www.billboard.com/charts/hot-100/2009-11-28,11/28/2009,84,For Your Entertainment,Adam Lambert,For Your EntertainmentAdam Lambert,1,,84,1
http://www.billboard.com/charts/hot-100/2010-04-03,4/3/2010,84,Make A Wave,Disney's Friends For Change,Make A WaveDisney's Friends For Change,1,,84,1
http://www.billboard.com/charts/hot-100/2010-09-25,9/25/2010,84,Dumb Love,Sean Kingston,Dumb LoveSean Kingston,1,,84,1
http://www.billboard.com/charts/hot-100/2010-11-13,11/13/2010,84,Never Grow Up,Taylor Swift,Never Grow UpTaylor Swift,1,,84,1
http://www.billboard.com/charts/hot-100/2010-12-04,12/4/2010,84,Hold My Hand,Michael Jackson Duet With Akon,Hold My HandMichael Jackson Duet With Akon,1,,84,1
http://www.billboard.com/charts/hot-100/2010-12-18,12/18/2010,84,Fire Flame,Birdman Featuring Lil Wayne,Fire FlameBirdman Featuring Lil Wayne,1,,84,1
http://www.billboard.com/charts/hot-100/2011-09-17,9/17/2011,84,How To Hate,Lil Wayne Featuring T-Pain,How To HateLil Wayne Featuring T-Pain,1,,84,1
http://www.billboard.com/charts/hot-100/2011-10-01,10/1/2011,84,I Got Nothin',Darius Rucker,I Got Nothin'Darius Rucker,1,,84,1
http://www.billboard.com/charts/hot-100/2012-09-08,9/8/2012,84,Madness,Muse,MadnessMuse,1,,84,1
http://www.billboard.com/charts/hot-100/2012-12-22,12/22/2012,84,I Want To Know What Love Is,Terry McDermott,I Want To Know What Love IsTerry McDermott,1,,84,1
http://www.billboard.com/charts/hot-100/2013-03-02,3/2/2013,84,Just Give Me A Reason,P!nk Featuring Nate Ruess,Just Give Me A ReasonP!nk Featuring Nate Ruess,1,,84,1
http://www.billboard.com/charts/hot-100/2013-10-26,10/26/2013,84,Make You Feel My Love,Glee Cast,Make You Feel My LoveGlee Cast,1,,84,1
http://www.billboard.com/charts/hot-100/2014-05-03,5/3/2014,84,Midnight,Coldplay,MidnightColdplay,1,,84,1
http://www.billboard.com/charts/hot-100/2014-07-19,7/19/2014,84,Foreign,Trey Songz,ForeignTrey Songz,1,,84,1
http://www.billboard.com/charts/hot-100/2014-11-08,11/8/2014,84,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.Flo Rida Featuring Sage The Gemini & Lookas,1,,84,1
http://www.billboard.com/charts/hot-100/2014-12-13,12/13/2014,84,I Walk The Line,Craig Wayne Boyd,I Walk The LineCraig Wayne Boyd,1,,84,1
http://www.billboard.com/charts/hot-100/2015-04-04,4/4/2015,84,Fairly Local,twenty one pilots,Fairly Localtwenty one pilots,1,,84,1
http://www.billboard.com/charts/hot-100/2015-05-09,5/9/2015,84,Make It Rain,Koryn Hawthorne,Make It RainKoryn Hawthorne,1,,84,1
http://www.billboard.com/charts/hot-100/2015-10-17,10/17/2015,84,Don't,Bryson Tiller,Don'tBryson Tiller,1,,84,1
http://www.billboard.com/charts/hot-100/2016-04-23,4/23/2016,84,FML,Kanye West,FMLKanye West,1,,84,1
http://www.billboard.com/charts/hot-100/2016-08-20,8/20/2016,84,Holy Key,"DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright","Holy KeyDJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright",1,,84,1
http://www.billboard.com/charts/hot-100/2017-02-11,2/11/2017,84,Guys My Age,Hey Violet,Guys My AgeHey Violet,1,,84,1
